refcat,antig_bi,sin_reforma,e_ref_media,i_ref_minima,o_ref_total,r_ref_integral
5554924UG4955S,1968.0,0.0,,,,
5554925UG4955S,1968.0,0.0,,,,
5554926UG4955S,1968.0,0.0,,,,
5554927UG4955S,1968.0,0.0,,,,
5554928UG4955S,2007.0,0.0,,,,
5554929UG4955S,1991.0,0.0,,,,
5554930UG4955S,1980.0,0.0,,,2015.0,
5554931UG4955S,1969.0,0.0,,,,
5554932UG4955S,1973.0,0.0,,,,
5554933UG4955S,1940.0,0.0,,,,
5554934UG4955S,1968.0,0.0,,,2009.0,
5554935UG4955S,1970.0,0.0,,,,
5554936UG4955S,1970.0,0.0,,,2008.0,
5554937UG4955S,1970.0,0.0,,,,
5554938UG4955S,1970.0,0.0,,,,
5554939UG4955S,1970.0,0.0,,,,
5554940UG4955S,2007.0,0.0,,,,
5554941UG4955S,1977.0,0.0,,,,
5555401UG4955N,1969.0,0.0,,,,
5555402UG4955N,1969.0,0.0,,,,
5555601UG4955N,1969.0,0.0,,,,
5555602UG4955N,1969.0,0.0,,,,
5555901UG4955N,1969.0,0.0,,,,
5555902UG4955N,1969.0,0.0,,,,
5556202UG4955N,2009.0,0.0,,,2016.0,
5557301UG4955N,1988.0,0.0,,,2006.0,
5557302UG4955N,1977.0,0.0,,,,
5557303UG4955N,1989.0,0.0,,,2010.0,
5557305UG4955N,1989.0,0.0,,,,
5557306UG4955N,1986.0,0.0,,,,
5557307UG4955N,1981.0,0.0,,,,
5557308UG4955N,1965.0,0.0,,,,
5557309UG4955N,1950.0,0.0,,,,
5557310UG4955N,1991.0,0.0,,,,
5561901UG4956S,1981.0,0.0,,,2010.0,
5562101UG4956S,1977.0,0.0,,,,
5562102UG4956S,1977.0,0.0,,,2011.0,
5562201UG4956S,1980.0,0.0,,,,
5562202UG4956S,1980.0,0.0,,,,
5562203UG4956S,1979.8666666666666,0.0,,,,
5562204UG4956S,1980.0,0.0,,,,
5562205UG4956S,1980.0,0.0,,,2013.0,
5562701UG4956S,1973.0,0.0,,,2018.0,
5562702UG4956S,1973.0,0.0,,,2014.0,
5562801UG4956S,1973.0,0.0,,,,
5562802UG4956S,1973.0,0.0,,,,
5563401UG4956S,1981.0,0.0,,,2011.0,
5563402UG4956S,1981.0,0.0,,,,
5563403UG4956S,1979.0,0.0,,,,
5563404UG4956S,1981.0,0.0,,,,
5563405UG4956S,1981.0,0.0,,,,
5563406UG4956S,1981.0,0.0,,,,
5563407UG4956S,1981.0,0.0,,,,
5563408UG4956S,1981.0,0.0,,,,
5563409UG4956S,1981.0,0.0,,,,
5563410UG4956S,1981.0,0.0,,,,
5564103UG4956S,1980.0,0.0,,,,
5564201UG4956S,1974.0,0.0,,,,
5564202UG4956S,1974.0,0.0,,,,
5564802UG4956S,1976.0,0.0,,,1989.0,
5583101UG4958S,2000.0,0.0,,,,
5583102UG4958S,2001.0,0.0,,,,
5583105UG4958S,1996.0,0.0,,,,
5583106UG4958S,2000.0,0.0,,,,
5583107UG4958S,1996.0,0.0,,,,
5583109UG4958S,1999.0,0.0,,,,
5583111UG4958S,1998.0,0.0,,,,
5583112UG4958S,2005.0,0.0,,,,
5583113UG4958S,2002.0,0.0,,,,
5583114UG4958S,2000.0,0.0,,,,
5583115UG4958S,1997.0,0.0,,,,
5583116UG4958S,1995.0,0.0,,,,
5583118UG4958S,2002.0,0.0,,,,
5583119UG4958S,1994.0,0.0,,,,
5583120UG4958S,1998.0,0.0,,,,
5593301UG4959S,2006.0,0.0,,,,
5593302UG4959S,2006.0,0.0,,,,
5593303UG4959S,2006.0,0.0,,,,
5593304UG4959S,2006.0,0.0,,,,
5593305UG4959S,2006.0,0.0,,,,
5593306UG4959S,2006.0,0.0,,,,
5593307UG4959S,2006.0,0.0,,,,
5593308UG4959S,2006.0,0.0,,,,
5593309UG4959S,2006.0,0.0,,,,
5593310UG4959S,2006.0,0.0,,,,
5594901UG4959S,2006.0,0.0,,,,
5594902UG4959S,2006.0,0.0,,,,
5594903UG4959S,2006.0,0.0,,,,
5594904UG4959S,2006.0,0.0,,,,
5594905UG4959S,2006.0,0.0,,,,
5594906UG4959S,2006.0,0.0,,,,
5594907UG4959S,2006.0,0.0,,,,
5594908UG4959S,2006.0,0.0,,,,
5594909UG4959S,2006.0,0.0,,,,
5594910UG4959S,2006.0,0.0,,,,
5594911UG4959S,2006.0,0.0,,,,
5594912UG4959S,2006.0,0.0,,,,
5594913UG4959S,2006.0,0.0,,,,
5594914UG4959S,2006.0,0.0,,,,
5594915UG4959S,2006.0,0.0,,,,
5596901UG4959N,2006.0,0.0,,,,
5596902UG4959N,2006.0,0.0,,,,
5596903UG4959N,2006.0,0.0,,,,
5596904UG4959N,2006.0,0.0,,,,
5596905UG4959N,2006.0,0.0,,,,
5596906UG4959N,2006.0,0.0,,,,
5596907UG4959N,2006.0,0.0,,,,
5596908UG4959N,2006.0,0.0,,,,
5596909UG4959N,2006.0,0.0,,,,
5596910UG4959N,2006.0,0.0,,,,
5596911UG4959N,2006.0,0.0,,,,
5596912UG4959N,2006.0,0.0,,,,
5596913UG4959N,2006.0,0.0,,,,
5596914UG4959N,2006.0,0.0,,,,
5596915UG4959N,2006.0,0.0,,,,
5596916UG4959N,2006.0,0.0,,,,
5596917UG4959N,2006.0,0.0,,,,
5596918UG4959N,2006.0,0.0,,,,
5596919UG4959N,2006.0,0.0,,,,
5596920UG4959N,2006.0,0.0,,,,
5596921UG4959N,2006.0,0.0,,,,
5596922UG4959N,2006.0,0.0,,,,
5596923UG4959N,2006.0,0.0,,,,
5596924UG4959N,2006.0,0.0,,,,
5596925UG4959N,2006.0,0.0,,,,
5596926UG4959N,2006.0,0.0,,,,
5596927UG4959N,2006.0,0.0,,,,
5596928UG4959N,2006.0,0.0,,,,
5598001UG4959N,2006.0,0.0,,,,
5598002UG4959N,2006.0,0.0,,,,
5598003UG4959N,2006.0,0.0,,,,
5598004UG4959N,2006.0,0.0,,,,
5598005UG4959N,2006.0,0.0,,,,
5598006UG4959N,2006.0,0.0,,,,
5598007UG4959N,2006.0,0.0,,,,
5598008UG4959N,2006.0,0.0,,,,
5598009UG4959N,2006.0,0.0,,,,
5598010UG4959N,2006.0,0.0,,,,
5598011UG4959N,2006.0,0.0,,,,
5598012UG4959N,2006.0,0.0,,,,
5598013UG4959N,2006.0,0.0,,,,
5598014UG4959N,2006.0,0.0,,,,
5598015UG4959N,2006.0,0.0,,,,
5598016UG4959N,2006.0,0.0,,,,
5598017UG4959N,2006.0,0.0,,,,
5600101UH4050S,2006.0,0.0,,,,
5600102UH4050S,2006.0,0.0,,,,
5600103UH4050S,2006.0,0.0,,,,
5600104UH4050S,2006.0,0.0,,,,
5600105UH4050S,2006.0,0.0,,,,
5600106UH4050S,2006.0,0.0,,,,
5600107UH4050S,2006.0,0.0,,,,
5600108UH4050S,2006.0,0.0,,,,
5600109UH4050S,2006.0,0.0,,,,
5600110UH4050S,2006.0,0.0,,,,
5643201UG4954S,1973.0,0.0,,,,
5643202UG4954S,1973.0,0.0,,,,
5643203UG4954S,1973.0,0.0,,,,
5643204UG4954S,1973.0,0.0,,,,
5643205UG4954S,1973.0,0.0,,,,
5643501UG4954S,1973.0,0.0,,,,
5643502UG4954S,1973.0,0.0,,,,
5643503UG4954S,1973.0,0.0,,,,
5643504UG4954S,1973.0,0.0,,,,
5643505UG4954S,1973.0,0.0,,,,
5644701UG4954S,1973.0,0.0,,,,
5644702UG4954S,1973.0,0.0,,,,
5644703UG4954S,1973.0,0.0,,,,
5644704UG4954S,1973.0,0.0,,,,
5644705UG4954S,1973.0,0.0,,,,
5648701UG4954N,1975.0,0.0,,,,
5648702UG4954N,1975.0,0.0,,,,
5649201UG4954N,1953.0,0.0,,,,
5649202UG4954N,1953.0,0.0,,,,
5649203UG4954N,1953.0,,2008.0,,2008.0,
5649205UG4954N,1953.0,,,,1998.0,
5649206UG4954N,1988.0,0.0,,,,
5649207UG4954N,2006.0,0.0,,,,
5649208UG4954N,1953.0,,2022.0,,1990.0,
5649209UG4954N,1989.0,0.0,,,,
5649210UG4954N,1989.0,0.0,,,,
5649501UG4954N,1953.0,0.0,,,,
5649502UG4954N,1979.0,0.0,,,,
5649503UG4954N,1953.0,0.0,,,,
5649504UG4954N,1953.0,0.0,,,,
5649505UG4954N,1953.0,0.0,,,,
5649506UG4954N,1953.0,0.0,,,,
5649507UG4954N,1953.0,0.0,,,,
5649508UG4954N,1953.0,0.0,,,,
5649509UG4954N,1953.0,0.0,,,,
5649512UG4954N,1953.0,,1998.0,,,
5649513UG4954N,1953.0,0.0,,,,
5649514UG4954N,1953.0,0.0,,,,
5649515UG4954N,1953.0,0.0,,,,
5649516UG4954N,1953.0,0.0,1999.0,,,
5650101UG4955S,2006.0,0.0,,,,
5650102UG4955S,1997.0,0.0,,,,
5650103UG4955S,1953.0,0.0,,,,
5650104UG4955S,1953.0,0.0,,,,
5650105UG4955S,1953.0,0.0,,,,
5650106UG4955S,1953.0,0.0,,,,
5650107UG4955S,1953.0,0.0,,,,
5650108UG4955S,1953.0,0.0,,,,
5650109UG4955S,1953.0,0.0,,,,
5650110UG4955S,1953.0,,2022.0,,,
5650111UG4955S,1953.0,0.0,,,,
5650112UG4955S,1953.0,0.0,,,,
5650113UG4955S,2007.0,0.0,,,,
5650115UG4955S,1989.0,0.0,,,,
5650116UG4955S,1953.0,0.0,,,,
5650117UG4955S,1953.0,0.0,,,,
5650118UG4955S,2008.0,0.0,,,,
5650119UG4955S,1953.0,0.0,,,,
5650120UG4955S,1953.0,0.0,,,,
5650121UG4955S,1953.0,0.0,,,,
5650122UG4955S,1993.0,0.0,,,,
5650123UG4955S,1993.0,0.0,,,,
5650124UG4955S,2001.0,0.0,,,,
5650125UG4955S,2016.0,0.0,,,,
5650126UG4955S,1953.0,0.0,,,,
5650501UG4955S,1953.0,,1991.0,,,
5650502UG4955S,1953.0,,2004.0,,,
5650503UG4955S,1953.0,,1991.0,,,
5650504UG4955S,1953.0,0.0,,,,
5650505UG4955S,1953.0,0.0,,,,
5650506UG4955S,1953.0,0.0,,,,
5650507UG4955S,2007.0,0.0,,,,
5650508UG4955S,1953.0,0.0,,,,
5650509UG4955S,2008.0,0.0,,,,
5650510UG4955S,1953.0,0.0,,,,
5650511UG4955S,1999.0,0.0,,,,
5650512UG4955S,1953.0,0.0,,,,
5650513UG4955S,1953.0,0.0,,,,
5650514UG4955S,1953.0,0.0,,,,
5650515UG4955S,1953.0,0.0,,,,
5650516UG4955S,2007.0,0.0,,,,
5650517UG4955S,1953.0,0.0,,,,
5650518UG4955S,1953.0,0.0,,,,
5650519UG4955S,1953.0,0.0,,,,
5650520UG4955S,1953.0,0.0,,,,
5650521UG4955S,1953.0,0.0,,,,
5650522UG4955S,1953.0,0.0,,,,
5650523UG4955S,1953.0,0.0,,,,
5650524UG4955S,1953.0,0.0,,,,
5650525UG4955S,1953.0,0.0,,,,
5650526UG4955S,1953.0,0.0,,,,
5650527UG4955S,1953.0,0.0,,,,
5650528UG4955S,1953.0,0.0,,,,
5650529UG4955S,2004.0,0.0,2013.0,,,
5650531UG4955S,1980.0,0.0,,,,
5650533UG4955S,2003.0,0.0,,,,
5650534UG4955S,1953.0,0.0,,,,
5650535UG4955S,1953.0,0.0,,,,
5650536UG4955S,1953.0,0.0,,,,
5650537UG4955S,1953.0,0.0,,,,
5650538UG4955S,2009.0,0.0,,,,
5650539UG4955S,1953.0,0.0,,,,
5650540UG4955S,1953.0,0.0,,,,
5650541UG4955S,1953.0,0.0,,,,
5650542UG4955S,1953.0,0.0,,,,
5650543UG4955S,2001.0,0.0,,,,2001.0
5650544UG4955S,2021.0,0.0,,,,
5650545UG4955S,1953.0,0.0,,,,
5650546UG4955S,1953.0,,2021.0,,,
5650547UG4955S,1986.0,0.0,,,1999.0,
5650548UG4955S,1953.0,0.0,,,,
5650549UG4955S,1953.0,0.0,,,,
5650550UG4955S,1953.0,0.0,,,,
5650551UG4955S,1953.0,0.0,,,,
5650601UG4955S,1953.0,,,,1996.0,
5650602UG4955S,1953.0,0.0,,,,
5650603UG4955S,1980.0,,,,1980.0,
5650604UG4955S,2004.0,0.0,,,,
5650605UG4955S,1953.0,0.0,,,,
5650606UG4955S,1953.0,0.0,,,,
5650607UG4955S,2005.0,0.0,,,,
5650608UG4955S,1953.0,,,,2000.0,2000.0
5650609UG4955S,1991.0,0.0,,,,
5650610UG4955S,1993.0,0.0,,,,1993.0
5650611UG4955S,2011.0,0.0,,,,
5650612UG4955S,1953.0,0.0,,,,
5650613UG4955S,1953.0,0.0,,,,
5650614UG4955S,1953.0,0.0,,,,
5650615UG4955S,1953.0,0.0,,,,
5650616UG4955S,2008.0,0.0,,,,
5650617UG4955S,1953.0,0.0,,,,
5650618UG4955S,2004.0,0.0,,,,
5650619UG4955S,1953.0,0.0,,,,
5650620UG4955S,1953.0,0.0,,,,
5650621UG4955S,1953.0,0.0,,,,
5650622UG4955S,1953.0,0.0,,,,
5650623UG4955S,1953.0,0.0,,,,
5650624UG4955S,1953.0,0.0,,,,
5650625UG4955S,1953.0,0.0,,,,
5650626UG4955S,1953.0,0.0,,,,
5650627UG4955S,1953.0,0.0,,,,
5650628UG4955S,1953.0,0.0,,,,
5650629UG4955S,1953.0,0.0,,,,
5650630UG4955S,2009.0,0.0,,,2011.0,
5650631UG4955S,1999.0,0.0,,,,
5650632UG4955S,1953.0,0.0,,,,
5650633UG4955S,1953.0,0.0,,,,
5650634UG4955S,1953.0,0.0,,,,
5650635UG4955S,1953.0,0.0,,,,
5650636UG4955S,1953.0,0.0,,,,
5650637UG4955S,1953.0,0.0,,,,
5650638UG4955S,1953.0,0.0,,,,
5650639UG4955S,1953.0,0.0,,,,
5650640UG4955S,2005.0,0.0,,,,
5650641UG4955S,1953.0,0.0,,,,
5650642UG4955S,1953.0,0.0,,,,
5650643UG4955S,1953.0,0.0,,,,
5650644UG4955S,1953.0,0.0,,,,
5650645UG4955S,1953.0,0.0,,,,
5650646UG4955S,1953.0,0.0,,,,
5650647UG4955S,1953.0,0.0,,,,
5650648UG4955S,1953.0,0.0,,,,
5650649UG4955S,1953.0,0.0,,,,
5650650UG4955S,1953.0,0.0,,,,
5650651UG4955S,1953.0,0.0,,,,
5650652UG4955S,2007.0,0.0,,,,
5650653UG4955S,2008.0,0.0,,,,
5650654UG4955S,2021.0,0.0,,,,
5650655UG4955S,1953.0,0.0,,,,
5650656UG4955S,1953.0,0.0,,,,
5650657UG4955S,2013.0,0.0,,,,
5650658UG4955S,2009.0,0.0,,,2010.0,
5651301UG4955S,1953.0,0.0,1999.0,,,
5651302UG4955S,1953.0,0.0,,,,
5651303UG4955S,1953.0,0.0,,,,
5651304UG4955S,1953.0,0.0,,,,
5651305UG4955S,1986.0,0.0,,,,
5651306UG4955S,2008.0,0.0,,,,
5651307UG4955S,2005.0,0.0,,,,
5651308UG4955S,1953.0,0.0,,,,
5651309UG4955S,2011.0,0.0,,,,
5651310UG4955S,1953.0,0.0,,,,
5651312UG4955S,1953.0,0.0,,,,
5651313UG4955S,1953.0,0.0,,,,
5651314UG4955S,1953.0,0.0,,,,
5651315UG4955S,1989.0,0.0,,,,
5651316UG4955S,1953.0,0.0,,,,
5651317UG4955S,1953.0,0.0,,,,
5651318UG4955S,1953.0,0.0,,,,
5651319UG4955S,1953.0,0.0,,,,
5651320UG4955S,2002.0,0.0,,,,
5651321UG4955S,1953.0,0.0,,,,
5651322UG4955S,2007.0,0.0,,,,
5651501UG4955S,1953.0,,,1993.0,,
5651502UG4955S,1953.0,,1990.0,,,1990.0
5651503UG4955S,1953.0,,2003.0,,,
5651504UG4955S,2021.0,0.0,,,,
5651505UG4955S,1953.0,0.0,,,,
5651506UG4955S,1953.0,0.0,,,,
5651507UG4955S,2003.0,0.0,,,,
5651508UG4955S,2005.0,0.0,,,,
5651509UG4955S,2001.0,0.0,,,,
5651510UG4955S,1998.0,0.0,,,,
5651511UG4955S,2019.0,0.0,,,,
5651512UG4955S,1953.0,0.0,,,,
5651513UG4955S,1953.0,0.0,,,,
5651514UG4955S,1953.0,0.0,,,,
5651515UG4955S,1953.0,0.0,,,,
5651516UG4955S,2020.0,0.0,,,,
5651517UG4955S,1953.0,,2022.0,,,
5651518UG4955S,2007.0,0.0,,,,
5651519UG4955S,2009.0,0.0,,,,
5651520UG4955S,2009.0,0.0,,,,
5651521UG4955S,1953.0,0.0,,,,
5651522UG4955S,2007.0,0.0,,,,
5651523UG4955S,1953.0,0.0,,,,
5651701UG4955S,1953.0,,1991.0,,,
5651702UG4955S,1953.0,,1991.0,,,
5651703UG4955S,1953.0,,1991.0,,,
5651704UG4955S,2007.0,0.0,,,,
5651705UG4955S,1995.0,0.0,,,,
5651706UG4955S,1953.0,0.0,,,,
5651707UG4955S,1953.0,0.0,,,,
5651708UG4955S,1953.0,0.0,,,,
5651709UG4955S,1953.0,0.0,,,,
5651710UG4955S,1953.0,0.0,,,,
5651711UG4955S,1953.0,0.0,,,,
5651712UG4955S,1953.0,0.0,,,,
5651713UG4955S,1953.0,0.0,,,,
5651714UG4955S,1953.0,0.0,,,,
5651715UG4955S,1999.0,0.0,,,,
5651716UG4955S,1953.0,0.0,,,,
5651717UG4955S,1953.0,0.0,,,,
5651718UG4955S,2003.0,0.0,,,,
5651719UG4955S,2000.0,0.0,,,,
5651720UG4955S,1953.0,0.0,,,,
5651721UG4955S,2000.0,0.0,,,,
5651722UG4955S,2000.0,0.0,,,,
5651723UG4955S,1989.0,0.0,,,,
5651724UG4955S,1953.0,,,,2000.0,
5651725UG4955S,1995.0,0.0,,,,
5651726UG4955S,1953.0,0.0,,,,
5651727UG4955S,1953.0,0.0,,,,
5651728UG4955S,1953.0,0.0,,,,
5651729UG4955S,1953.0,0.0,,,,
5651730UG4955S,1953.0,0.0,,,,
5651731UG4955S,1953.0,0.0,,,,
5651732UG4955S,1953.0,0.0,,,,
5651733UG4955S,1953.0,0.0,,,,
5651734UG4955S,1953.0,0.0,,,,
5651735UG4955S,1953.0,0.0,,,,
5651736UG4955S,2015.0,0.0,,,,
5651737UG4955S,1953.0,0.0,,,,
5651738UG4955S,1953.0,0.0,,,,
5651901UG4955S,1953.0,,,1975.0,,
5651902UG4955S,1953.0,0.0,,,,
5651903UG4955S,1953.0,,1985.0,,,
5651904UG4955S,1953.0,,1993.0,,1993.0,
5651905UG4955S,1953.0,0.0,,,2021.0,
5651906UG4955S,1953.0,,2001.0,,2001.0,
5651907UG4955S,1953.0,0.0,,,,
5651908UG4955S,1953.0,0.0,,,,
5651909UG4955S,1953.0,0.0,,,,
5651910UG4955S,1953.0,0.0,,,,
5651911UG4955S,1953.0,0.0,,,,
5651912UG4955S,1993.0,0.0,,,,
5651913UG4955S,1953.0,0.0,,,,
5651914UG4955S,2009.0,0.0,,,,
5651915UG4955S,2006.0,0.0,,,,
5651916UG4955S,1953.0,0.0,,,,
5651917UG4955S,2003.0,0.0,,,,
5651918UG4955S,1953.0,0.0,,,,
5651919UG4955S,1953.0,0.0,,,,
5651920UG4955S,1953.0,0.0,,,,
5651921UG4955S,1953.0,0.0,,,,
5651922UG4955S,1953.0,0.0,,,,
5651923UG4955S,1953.0,0.0,,,,
5651924UG4955S,1953.0,0.0,,,,
5651925UG4955S,1953.0,0.0,,,,
5651926UG4955S,1953.0,0.0,,,,
5651927UG4955S,1953.0,0.0,,,,
5651928UG4955S,1953.0,0.0,,,,
5651929UG4955S,1995.0,0.0,,,,
5651930UG4955S,1993.0,0.0,,,,
5651931UG4955S,1953.0,0.0,,,,
5651932UG4955S,1953.0,0.0,,,,
5651933UG4955S,1953.0,0.0,,,,
5651934UG4955S,1953.0,0.0,,,,
5651935UG4955S,2001.0,0.0,,,,
5651936UG4955S,1990.0,0.0,,,,
5651937UG4955S,1953.0,0.0,,,,
5651938UG4955S,2000.0,0.0,,,,
5651939UG4955S,1953.0,0.0,,,,
5651940UG4955S,1953.0,0.0,,,,
5651941UG4955S,1993.0,0.0,,,,
5651942UG4955S,1953.0,0.0,,,,
5651943UG4955S,1992.0,0.0,2001.0,,,
5651944UG4955S,1953.0,0.0,,,,
5651945UG4955S,1953.0,0.0,,,,
5651946UG4955S,1953.0,0.0,,,,
5652401UH3055S,2001.0,0.0,,,,
5652501UG4955S,1953.0,,2001.0,,,
5652502UG4955S,1953.0,0.0,,,1991.0,
5652503UG4955S,2013.0,,,,,2013.0
5652504UG4955S,1989.0,0.0,,,,
5652505UG4955S,1983.0,0.0,,,,
5652506UG4955S,2009.0,0.0,,,,
5652507UG4955S,1953.0,0.0,,,,
5652508UG4955S,2011.0,0.0,,,,
5652509UG4955S,1953.0,0.0,,,,
5652510UG4955S,1953.0,0.0,,,,
5652511UG4955S,1953.0,0.0,,,,
5652512UG4955S,2017.0,0.0,,,,
5652513UG4955S,2000.0,0.0,,,,
5652514UG4955S,2006.0,0.0,,,,
5652515UG4955S,1953.0,0.0,,,,
5652516UG4955S,1953.0,0.0,,,,
5652517UG4955S,1953.0,0.0,,,,
5652518UG4955S,1953.0,0.0,,,,
5652519UG4955S,1953.0,0.0,,,,
5652520UG4955S,2018.0,0.0,,,,
5652521UG4955S,1953.0,0.0,,,,
5652522UG4955S,1953.0,0.0,,,,
5652523UG4955S,1953.0,0.0,,,,
5652524UG4955S,1953.0,0.0,,,,
5652525UG4955S,1953.0,,1988.0,1988.0,,
5652526UG4955S,1953.0,0.0,,,,
5652527UG4955S,2009.0,0.0,,,,
5652528UG4955S,1953.0,0.0,,,,
5652529UG4955S,1953.0,0.0,,,,
5652530UG4955S,1953.0,0.0,,,,
5652531UG4955S,2006.0,0.0,,,,
5652532UG4955S,2004.0,0.0,,,,
5652533UG4955S,1978.0,0.0,,,,
5652534UG4955S,1953.0,0.0,,,,
5652535UG4955S,1953.0,0.0,,,,
5652536UG4955S,1986.0,0.0,,,,
5652537UG4955S,1953.0,0.0,,,,
5652538UG4955S,1953.0,0.0,,,,
5652539UG4955S,1953.0,0.0,,,,
5652540UG4955S,1953.0,0.0,,,,
5652541UG4955S,2006.0,0.0,,,,
5652542UG4955S,1953.0,0.0,,,,
5652543UG4955S,2006.0,0.0,,,,
5652544UG4955S,1992.0,0.0,,,,
5652545UG4955S,1935.0,0.0,,,,
5652546UG4955S,1953.0,0.0,,,,
5652547UG4955S,1953.0,0.0,,,,
5652548UG4955S,1953.0,0.0,,,,
5652549UG4955S,2008.0,0.0,,,,
5652550UG4955S,1953.0,0.0,,,,
5652551UG4955S,1987.0,0.0,,,,
5652552UG4955S,1953.0,0.0,,,,
5652553UG4955S,1953.0,0.0,,,,
5652554UG4955S,2012.0,0.0,,,,
5652555UG4955S,1953.0,0.0,,,,
5652556UG4955S,2020.0,0.0,,,,
5652557UG4955S,1953.0,0.0,,,,
5652558UG4955S,1953.0,0.0,,,,
5652559UG4955S,1953.0,0.0,,,,
5652560UG4955S,2005.0,0.0,,,,
5652561UG4955S,1953.0,0.0,,,,
5652562UG4955S,1953.0,0.0,,,,
5652563UG4955S,2004.0,0.0,,,,
5652802UG4955S,1953.0,0.0,,,,
5652803UG4955S,1953.0,0.0,,,,
5652901UG4955S,1953.0,,1991.0,,,
5652902UG4955S,1953.0,,1991.0,,,
5652903UG4955S,1953.0,,1991.0,,,
5652904UG4955S,2010.0,,,,,2010.0
5652905UG4955S,2005.0,0.0,,,,
5652906UG4955S,1953.0,0.0,,,,
5652907UG4955S,1953.0,0.0,,,,
5652908UG4955S,1953.0,0.0,,,,
5652909UG4955S,2019.0,0.0,,,,
5652910UG4955S,2009.0,0.0,,,,
5652911UG4955S,1953.0,0.0,,,,
5652912UG4955S,1953.0,0.0,,,,
5652913UG4955S,1953.0,0.0,,,,
5652914UG4955S,2021.0,0.0,,,,
5652915UG4955S,1953.0,0.0,,,,
5652916UG4955S,1953.0,0.0,,,,
5652917UG4955S,1953.0,0.0,,,,
5652918UG4955S,1953.0,0.0,,,,
5652919UG4955S,1953.0,,,,2004.0,
5652920UG4955S,1953.0,0.0,,,,
5652921UG4955S,1953.0,0.0,,,,
5652922UG4955S,1953.0,0.0,,,,
5652923UG4955S,1953.0,0.0,,,,
5652924UG4955S,2018.0,0.0,,,,
5652925UG4955S,1989.0,0.0,,,,
5652926UG4955S,1953.0,0.0,,,,
5652927UG4955S,1953.0,0.0,,,,
5652928UG4955S,1953.0,0.0,,,,
5652929UG4955S,2002.0,0.0,,,,
5652930UG4955S,2002.0,0.0,,,,
5652931UG4955S,1953.0,0.0,,,,
5652932UG4955S,1953.0,0.0,,,,
5652933UG4955S,1953.0,,,,1996.0,
5652934UG4955S,2014.0,0.0,,,,
5652935UG4955S,1953.0,0.0,,,,
5652936UG4955S,1953.0,0.0,,,,
5652937UG4955S,1953.0,0.0,,,,
5652938UG4955S,1953.0,0.0,,,,
5652939UG4955S,1953.0,0.0,,,,
5652940UG4955S,1986.0,0.0,,,,
5652941UG4955S,1953.0,0.0,,,,
5652942UG4955S,1953.0,0.0,,,,
5652943UG4955S,1953.0,0.0,,,,
5652944UG4955S,1953.0,0.0,,,,
5652945UG4955S,1953.0,0.0,,,,
5652946UG4955S,1953.0,0.0,,,,
5652947UG4955S,1953.0,0.0,,,,
5652948UG4955S,2007.0,0.0,,,,
5652949UG4955S,2004.0,0.0,,,,
5652950UG4955S,2012.0,0.0,,,,
5652951UG4955S,1953.0,0.0,,,,
5652952UG4955S,2021.0,0.0,,,,
5652953UG4955S,1953.0,0.0,,,,
5652954UG4955S,1953.0,,2000.0,,2000.0,
5652955UG4955S,1953.0,0.0,,,,
5652956UG4955S,1998.0,0.0,,,,
5652957UG4955S,1953.0,0.0,,,,
5652958UG4955S,1953.0,0.0,,,,
5652959UG4955S,2011.0,0.0,,,,
5652960UG4955S,1953.0,0.0,,,,
5652961UG4955S,1953.0,0.0,,,,
5652962UG4955S,2002.0,0.0,,,,
5652963UG4955S,2002.0,0.0,,,,
5653201UG4955S,1976.0,0.0,2022.0,,,
5653501UG4955S,1983.0,0.0,,,,
5653502UG4955S,1982.0,0.0,,,,
5653503UG4955S,1983.0,0.0,,,,
5653504UG4955S,1984.0,0.0,,,1993.0,
5653505UG4955S,1984.0,0.0,,,2016.0,
5653506UG4955S,1980.0,0.0,2019.0,,2008.0,
5653701UG4955S,1953.0,0.0,,,1992.0,
5653702UG4955S,1953.0,,2002.0,,,
5653703UG4955S,1953.0,,,,1990.0,
5653704UG4955S,1953.0,0.0,,,,
5653705UG4955S,1953.0,0.0,,,,
5653706UG4955S,1984.0,0.0,,,,
5653707UG4955S,2015.0,0.0,,,,
5653708UG4955S,2011.0,,,,,2011.0
5653709UG4955S,1953.0,0.0,,,,
5653710UG4955S,1989.0,0.0,,,,
5653711UG4955S,1953.0,,2010.0,,,
5653712UG4955S,2001.0,0.0,,,,
5653713UG4955S,2005.0,0.0,,,,
5653714UG4955S,1953.0,0.0,,,,
5653715UG4955S,1953.0,0.0,,,,
5653716UG4955S,1999.0,0.0,1999.0,,,
5653717UG4955S,2011.0,0.0,,,,
5653718UG4955S,2019.0,0.0,,,,
5653719UG4955S,2020.0,0.0,,,,
5653720UG4955S,1997.0,0.0,,,,
5653721UG4955S,1953.0,0.0,,,,
5653722UG4955S,2020.0,0.0,,,,
5653723UG4955S,2020.0,0.0,,,,
5653724UG4955S,2014.0,0.0,,,,
5653725UG4955S,1999.0,0.0,,,,
5653726UG4955S,1953.0,0.0,,,,
5653727UG4955S,2000.0,0.0,,,,
5653728UG4955S,1953.0,0.0,2022.0,,,
5653730UG4955S,1953.0,0.0,,,,
5653731UG4955S,1989.0,,,,2009.0,
5653732UG4955S,1953.0,0.0,,,,
5653733UG4955S,1993.0,0.0,,,2014.0,
5653734UG4955S,2011.0,0.0,,,,
